codigoParadero,latitud,longitud
PC1088,-33.3530598,-70.5100616
PC1089,-33.4221255,-70.5295592
PC109,-33.4245217,-70.5644725
PC1090,-33.4140566,-70.5845532
PC1091,-33.3948063,-70.5310472
PC1092,-33.3942198,-70.5300889
PC1093,-33.4203203,-70.5295689
PC1094,-33.3417079,-70.5460543
PC1097,-33.3204158,-70.5644325
PC1098,-33.3206318,-70.5643782
PC1099,-33.3228995,-70.5542437
PC11,-33.4453134,-70.6062223
PC110,-33.4271178,-70.5642601
PC1100,-33.3222065,-70.5543108
PC1103,-33.4300515,-70.61961
PC1105,-33.4081719,-70.5539698
PC1106,-33.4160754,-70.5935807
PC1107,-33.4183967,-70.6012176
PC111,-33.4306317,-70.5651409
PC1110,-33.3322271,-70.5423867
PC1116,-33.3969733,-70.5828642
PC1117,-33.3713567,-70.5141941
PC1118,-33.3873897,-70.6009606
PC1119,-33.386575,-70.6008935
PC112,-33.4309623,-70.5694958
PC1120,-33.3880729,-70.5998316
PC1125,-33.417044,-70.6057832
PC1127,-33.3923145,-70.596859
PC1137,-33.4251782,-70.5520347
PC114,-33.4143595,-70.5848298
PC1143,-33.4163405,-70.5367375
PC1146,-33.3974702,-70.5925618
PC1147,-33.4371162,-70.6332425
PC115,-33.3875894,-70.539034
PC1155,-33.382529,-70.5800871
PC116,-33.3920843,-70.5430503
PC117,-33.3963141,-70.5445177
PC118,-33.4005186,-70.5445597
PC119,-33.4024139,-70.5444818
PC12,-33.4432207,-70.6064319
PC120,-33.40445,-70.5441293
PC121,-33.4078982,-70.5462458
PC122,-33.4080756,-70.5488716
PC1220,-33.4192158,-70.6038114
PC1223,-33.4254365,-70.5295974
PC1224,-33.3936869,-70.5578518
PC1226,-33.4328831,-70.6260627
PC1229,-33.3919249,-70.5942898
PC123,-33.4125426,-70.5524762
PC124,-33.4144703,-70.5527866
PC125,-33.4210051,-70.5534178
PC1255,-33.3984347,-70.6004076
PC1256,-33.3942305,-70.5991192
PC126,-33.4253515,-70.5541136
PC1262,-33.3898685,-70.5160085
PC1263,-33.3884842,-70.5175174
PC1264,-33.3885729,-70.5224422
PC1268,-33.3884015,-70.5219622
PC1269,-33.3901055,-70.5156463
PC127,-33.4271825,-70.5542872
PC128,-33.4297137,-70.5543568
PC129,-33.4279502,-70.5541125
PC13,-33.4404659,-70.6069024
PC130,-33.4257393,-70.5540271
PC1302,-33.3634675,-70.4948252
PC1308,-33.3634621,-70.4943815
PC131,-33.4225556,-70.5534932
PC132,-33.4212061,-70.5532887
PC133,-33.4153049,-70.5527886
PC134,-33.4132816,-70.5523849
PC135,-33.4119046,-70.5522951
PC136,-33.4088389,-70.5518435
PC137,-33.4082648,-70.5487804
PC138,-33.405672,-70.5409959
PC139,-33.4046783,-70.5437352
PC14,-33.4379046,-70.6074704
PC140,-33.401092,-70.544267
PC141,-33.3969058,-70.544298
PC142,-33.3950672,-70.5446144
PC143,-33.3914517,-70.5472952
PC144,-33.3886474,-70.5446769
PC145,-33.4376044,-70.6349526
PC147,-33.4359398,-70.6303134
PC148,-33.4347306,-70.6276038
PC149,-33.4327251,-70.6253732
PC15,-33.43645,-70.6078945
PC150,-33.4298447,-70.6211556
PC151,-33.4285614,-70.6178698
PC152,-33.4241418,-70.6113545
PC153,-33.4229727,-70.6097924
PC154,-33.421159,-70.607184
PC155,-33.4189389,-70.6030673
PC156,-33.4171696,-70.5978418
PC157,-33.4164778,-70.594469
PC158,-33.4155951,-70.5901026
PC159,-33.4149889,-70.5872863
PC16,-33.4338408,-70.608657
PC160,-33.413443,-70.5822142
PC161,-33.4120087,-70.577917
PC162,-33.4115226,-70.5762407
PC163,-33.4104341,-70.5727863
PC164,-33.4092304,-70.5683946
PC165,-33.4082203,-70.5646452
PC166,-33.4075698,-70.5605439
PC167,-33.4079716,-70.5562614
PC168,-33.4085325,-70.5522868
PC169,-33.4081141,-70.5464945
PC17,-33.4316235,-70.6093155
PC170,-33.405129,-70.538574
PC171,-33.4075331,-70.53734
PC172,-33.407946,-70.538301
PC174,-33.4082727,-70.5513855
PC175,-33.4075048,-70.5580716
PC176,-33.4074089,-70.5603137
PC177,-33.408016,-70.5648046
PC178,-33.4091226,-70.5690469
PC179,-33.4099292,-70.5717261
PC18,-33.4288973,-70.6102968
PC180,-33.4106222,-70.5740566
PC181,-33.4118713,-70.5780753
PC182,-33.4133086,-70.5825579
PC183,-33.4146983,-70.5868098
PC184,-33.4152856,-70.5897055
PC185,-33.4166873,-70.5965097
PC186,-33.4174254,-70.5994099
PC187,-33.4190561,-70.6058205
PC188,-33.4214993,-70.6094844
PC189,-33.4233257,-70.6122574
PC19,-33.4269035,-70.6110011
PC190,-33.4253718,-70.6145869
PC191,-33.4272804,-70.6169659
PC192,-33.4286545,-70.6201155
PC193,-33.4302785,-70.622804
PC194,-33.4331758,-70.6263142
PC195,-33.4351494,-70.6292028
PC196,-33.4361905,-70.63162
PC199,-33.4364245,-70.631443
PC2,-33.4267343,-70.6156913
PC20,-33.4239136,-70.6121891
PC200,-33.435203,-70.6286244
PC201,-33.4335041,-70.6261214
PC202,-33.4301865,-70.6223155
PC203,-33.425655,-70.6140029
PC204,-33.423917,-70.6110922
PC205,-33.4221511,-70.608617
PC206,-33.4202107,-70.6062872
PC207,-33.4175615,-70.6045885
PC208,-33.4156002,-70.6041423
PC209,-33.4119076,-70.6028659
PC21,-33.4259619,-70.6152223
PC210,-33.4102547,-70.6022029
PC211,-33.4061009,-70.5983102
PC212,-33.4042531,-70.5963683
PC213,-33.4023188,-70.594291
PC214,-33.4001164,-70.5913763
PC215,-33.3990723,-70.5884001
PC216,-33.3979714,-70.5851956
PC217,-33.3969817,-70.5824224
PC218,-33.394532,-70.5785699
PC219,-33.3929168,-70.5760816
PC22,-33.4234073,-70.6053437
PC220,-33.3915077,-70.5737956
PC221,-33.3903123,-70.5708608
PC222,-33.3885782,-70.5676268
PC223,-33.3871331,-70.5651747
PC224,-33.3861407,-70.5623731
PC225,-33.3858162,-70.5591829
PC226,-33.3855532,-70.5565422
PC227,-33.3847092,-70.5535189
PC228,-33.3833986,-70.550005
PC229,-33.3821091,-70.5465563
PC23,-33.4270085,-70.6036777
PC230,-33.3813929,-70.5446611
PC231,-33.3807832,-70.5431312
PC232,-33.3800766,-70.5412042
PC233,-33.3809918,-70.5368753
PC234,-33.3827426,-70.5355763
PC236,-33.384451,-70.5344647
PC237,-33.3825099,-70.5323523
PC239,-33.3784057,-70.52832
PC24,-33.429841,-70.602893
PC240,-33.3763371,-70.5263446
PC241,-33.3784181,-70.5286838
PC242,-33.3796411,-70.5298415
PC244,-33.3831452,-70.5341617
PC245,-33.3814153,-70.5362494
PC246,-33.3798172,-70.5410336
PC247,-33.3804753,-70.5428504
PC248,-33.3811065,-70.5444249
PC249,-33.3823403,-70.5478495
PC25,-33.434388,-70.6016578
PC250,-33.3830491,-70.5495175
PC251,-33.3853206,-70.5560195
PC252,-33.3856858,-70.5594543
PC253,-33.3860098,-70.5624719
PC254,-33.3867644,-70.5648605
PC255,-33.388161,-70.5672539
PC256,-33.3902217,-70.5717397
PC257,-33.390881,-70.5734315
PC258,-33.3923616,-70.5755988
PC259,-33.3941661,-70.578358
PC26,-33.4368112,-70.6010125
PC260,-33.3960634,-70.5811182
PC261,-33.3977491,-70.5850458
PC262,-33.3985264,-70.5872773
PC263,-33.4000613,-70.5917627
PC264,-33.4015601,-70.5937331
PC265,-33.4035799,-70.5960017
PC266,-33.4058857,-70.5984592
PC267,-33.4111923,-70.602798
PC268,-33.413404,-70.603561
PC269,-33.4156816,-70.6043075
PC27,-33.4390867,-70.6003921
PC270,-33.4186426,-70.6056778
PC271,-33.4204126,-70.6076017
PC273,-33.4281867,-70.6189634
PC274,-33.4296399,-70.621899
PC275,-33.432063,-70.6250366
PC276,-33.4348138,-70.62835
PC277,-33.4358406,-70.6308522
PC278,-33.4064143,-70.5600286
PC279,-33.4050407,-70.5577137
PC28,-33.4413906,-70.5997637
PC280,-33.4010715,-70.5544193
PC281,-33.3985394,-70.5515084
PC282,-33.3965113,-70.5496645
PC283,-33.3956754,-70.5488319
PC284,-33.3945361,-70.5459017
PC285,-33.3922174,-70.5429473
PC286,-33.3891529,-70.5400628
PC287,-33.3870477,-70.5383307
PC288,-33.376601,-70.5260386
PC289,-33.3742577,-70.5208819
PC29,-33.4416369,-70.5995242
PC290,-33.3734619,-70.5178423
PC291,-33.3732564,-70.5192539
PC292,-33.3739374,-70.5207727
PC293,-33.3893373,-70.54049
PC294,-33.393777,-70.545203
PC295,-33.3951446,-70.5482992
PC296,-33.396633,-70.5501059
PC297,-33.3979314,-70.5513085
PC298,-33.4010338,-70.5547289
PC299,-33.404371,-70.5570624
PC3,-33.4253494,-70.611826
PC30,-33.4394392,-70.6000998
PC300,-33.4063507,-70.5604625
PC301,-33.421939,-70.6102257
PC302,-33.4093463,-70.5366177
PC303,-33.4117192,-70.5357369
PC304,-33.413738,-70.5349028
PC305,-33.4159135,-70.5341685
PC306,-33.4167757,-70.5319168
PC307,-33.4174318,-70.5296549
PC308,-33.4191639,-70.5296871
PC309,-33.4197918,-70.5321002
PC31,-33.4371439,-70.6007324
PC310,-33.416771,-70.5336986
PC311,-33.4139609,-70.534581
PC312,-33.4121366,-70.5353319
PC313,-33.4097853,-70.5363278
PC314,-33.406253,-70.5376585
PC315,-33.405546,-70.5410986
PC316,-33.4060088,-70.543212
PC317,-33.4214381,-70.6169637
PC318,-33.4208953,-70.6151647
PC319,-33.4191659,-70.611965
PC32,-33.4341081,-70.601516
PC320,-33.4175731,-70.6096604
PC321,-33.4024005,-70.5813864
PC322,-33.4012913,-70.5787015
PC323,-33.3993738,-70.5739104
PC324,-33.3969777,-70.5674198
PC325,-33.3959838,-70.5646406
PC326,-33.3950583,-70.5618287
PC327,-33.3922463,-70.553724
PC328,-33.3911713,-70.5509245
PC329,-33.3863246,-70.5402524
PC33,-33.4301714,-70.6026166
PC330,-33.3879714,-70.5442296
PC331,-33.3891747,-70.5476591
PC332,-33.3912309,-70.5528856
PC333,-33.3925901,-70.5568141
PC334,-33.3941822,-70.5614702
PC335,-33.3950494,-70.5641053
PC336,-33.3985088,-70.5733516
PC337,-33.3995602,-70.5761632
PC338,-33.4134948,-70.6092437
PC339,-33.415369,-70.6113389
PC34,-33.4272423,-70.6033965
PC340,-33.4171846,-70.6133785
PC341,-33.4189812,-70.6153979
PC342,-33.4207066,-70.6173275
PC343,-33.428503,-70.6253635
PC344,-33.4304006,-70.6277424
PC345,-33.4322504,-70.629719
PC346,-33.4340479,-70.632734
PC347,-33.4346919,-70.6350494
PC349,-33.4241476,-70.6132594
PC35,-33.4240372,-70.604253
PC350,-33.420488,-70.6109414
PC351,-33.3729534,-70.5179425
PC352,-33.3712869,-70.5132305
PC353,-33.370752,-70.5108556
PC354,-33.3703794,-70.5081331
PC355,-33.3697709,-70.5047675
PC356,-33.3687706,-70.5024644
PC357,-33.3651282,-70.4960941
PC358,-33.363275,-70.4936573
PC36,-33.4215867,-70.6050908
PC37,-33.4206828,-70.6078474
PC370,-33.425321,-70.6131729
PC371,-33.3429058,-70.5457397
PC372,-33.3435852,-70.545736
PC373,-33.4092424,-70.5695174
PC376,-33.3847214,-70.5540396
PC378,-33.4081393,-70.5656938
PC379,-33.4206993,-70.5984358
PC38,-33.4301463,-70.6195439
PC380,-33.4226135,-70.5959012
PC381,-33.4245357,-70.593577
PC382,-33.4261908,-70.5914126
PC383,-33.4280186,-70.5891105
PC384,-33.430503,-70.5862993
PC385,-33.4316337,-70.5850183
PC386,-33.4339387,-70.5826213
PC388,-33.4297373,-70.5868443
PC389,-33.4281055,-70.5887353
PC39,-33.4331029,-70.6175854
PC390,-33.4264505,-70.5908345
PC391,-33.424966,-70.5927668
PC392,-33.4232926,-70.5948616
PC393,-33.4217831,-70.5967012
PC394,-33.420399,-70.5985067
PC396,-33.4039849,-70.5359923
PC397,-33.4030936,-70.5346129
PC398,-33.4006354,-70.5326749
PC399,-33.3961587,-70.5313638
PC4,-33.4285158,-70.6106182
PC40,-33.4360615,-70.6164016
PC400,-33.3944762,-70.5285983
PC401,-33.3947112,-70.5255551
PC402,-33.3949344,-70.5225544
PC403,-33.3953477,-70.5175484
PC404,-33.3949731,-70.5136257
PC406,-33.3964964,-70.5042596
PC407,-33.3993041,-70.5068324
PC41,-33.4391342,-70.6156969
PC412,-33.39475,-70.5136984
PC413,-33.395034,-70.5166313
PC414,-33.3950896,-70.5189241
PC415,-33.3948737,-70.5218166
PC416,-33.3946539,-70.5248235
PC417,-33.3944496,-70.5271451
PC418,-33.3957149,-70.5314487
PC419,-33.4000411,-70.5324573
PC42,-33.4415053,-70.6151614
PC420,-33.4028962,-70.5346297
PC421,-33.4039549,-70.5361941
PC422,-33.4043663,-70.5370277
PC423,-33.3715472,-70.5182378
PC426,-33.3624465,-70.5149671
PC427,-33.358875,-70.5169397
PC428,-33.3557035,-70.5173968
PC429,-33.3524674,-70.516366
PC43,-33.4439656,-70.6145988
PC430,-33.3520516,-70.5132502
PC431,-33.3516002,-70.5105385
PC434,-33.353458,-70.5077056
PC437,-33.356681,-70.5106823
PC438,-33.3581037,-70.5101652
PC439,-33.360677,-70.5093638
PC44,-33.446614,-70.6140181
PC440,-33.3625175,-70.5087695
PC442,-33.4251406,-70.5506315
PC443,-33.4220291,-70.5536096
PC445,-33.424707,-70.5464595
PC446,-33.4242563,-70.5423039
PC447,-33.4238124,-70.5384042
PC448,-33.4238446,-70.5361624
PC449,-33.4238822,-70.5345302
PC45,-33.4444722,-70.6118513
PC450,-33.4239518,-70.5321869
PC451,-33.4240461,-70.5299335
PC452,-33.4236534,-70.5297334
PC453,-33.4238511,-70.5313294
PC455,-33.4236458,-70.53769
PC456,-33.4241888,-70.5429163
PC457,-33.4245193,-70.545875
PC458,-33.4248973,-70.5494462
PC459,-33.4253289,-70.5536733
PC46,-33.4425264,-70.6124842
PC461,-33.4410674,-70.6304261
PC462,-33.4404236,-70.6273405
PC463,-33.4398991,-70.6249245
PC464,-33.4393514,-70.6217395
PC465,-33.4399301,-70.6186859
PC466,-33.4391932,-70.6139304
PC467,-33.4386862,-70.6113298
PC468,-33.4383737,-70.6068562
PC469,-33.4377925,-70.6041018
PC47,-33.439657,-70.6134885
PC470,-33.4371086,-70.601082
PC471,-33.4364764,-70.5980038
PC472,-33.4361538,-70.5956299
PC473,-33.4356651,-70.5918064
PC474,-33.4351906,-70.5886382
PC475,-33.4320014,-70.5849496
PC476,-33.4236097,-70.529547
PC477,-33.4171085,-70.5294274
PC478,-33.4166948,-70.5321958
PC479,-33.416632,-70.5340193
PC48,-33.437161,-70.6142993
PC480,-33.4194849,-70.5329151
PC481,-33.4218808,-70.5299423
PC482,-33.4304477,-70.5562678
PC483,-33.4306036,-70.5595913
PC484,-33.4308511,-70.5645287
PC485,-33.4311038,-70.5740686
PC486,-33.431225,-70.5781381
PC487,-33.4313752,-70.5806208
PC488,-33.4320506,-70.5854635
PC489,-33.4348344,-70.5883585
PC49,-33.4329497,-70.6156822
PC490,-33.4354166,-70.5914687
PC491,-33.4359032,-70.5952055
PC492,-33.4362376,-70.5977423
PC493,-33.43681,-70.6005717
PC494,-33.4377246,-70.6045709
PC495,-33.4383835,-70.6080101
PC496,-33.4386473,-70.6122602
PC497,-33.4392582,-70.6153156
PC498,-33.4396321,-70.61802
PC499,-33.4401701,-70.6209902
PC5,-33.431191,-70.6095822
PC50,-33.430045,-70.6166715
PC500,-33.4411755,-70.6248438
PC501,-33.4417032,-70.6261119
PC502,-33.4423906,-70.6292196
PC503,-33.4430687,-70.6330598
PC505,-33.4344499,-70.630794
PC506,-33.4334332,-70.6285881
PC507,-33.4310439,-70.6259683
PC508,-33.428536,-70.6243765
PC509,-33.4185209,-70.6020376
PC51,-33.4285802,-70.6171655
PC510,-33.4258482,-70.5910201
PC511,-33.4256726,-70.5884956
PC512,-33.4251146,-70.5859461
PC513,-33.4245458,-70.5835278
PC514,-33.4242035,-70.5819308
PC515,-33.4236659,-70.5796744
PC516,-33.4214909,-70.5764915
PC517,-33.4187287,-70.5714938
PC518,-33.4177535,-70.5682651
PC519,-33.4168143,-70.5651556
PC52,-33.4292872,-70.5746459
PC520,-33.4171297,-70.5608814
PC521,-33.4174528,-70.5590159
PC522,-33.4178284,-70.5569701
PC523,-33.4178947,-70.5494316
PC524,-33.4175424,-70.547349
PC525,-33.4173415,-70.5455831
PC526,-33.4170807,-70.5435394
PC527,-33.4168695,-70.541212
PC528,-33.4165774,-70.5395116
PC529,-33.416278,-70.5348064
PC53,-33.4260745,-70.5763468
PC530,-33.4244822,-70.592089
PC531,-33.4232762,-70.5868529
PC532,-33.4227027,-70.5841426
PC533,-33.4220872,-70.5815599
PC535,-33.4188651,-70.5771716
PC536,-33.4170846,-70.5728687
PC537,-33.4159555,-70.5691516
PC538,-33.4149114,-70.5657714
PC539,-33.4149569,-70.5619298
PC54,-33.4237221,-70.5786027
PC540,-33.4153426,-70.5598328
PC541,-33.4160686,-70.5336776
PC542,-33.4162699,-70.5386719
PC543,-33.4166031,-70.5411584
PC544,-33.4170733,-70.5448963
PC545,-33.4173161,-70.5468867
PC546,-33.4176077,-70.5491325
PC547,-33.4179732,-70.5520877
PC548,-33.4174918,-70.5577999
PC549,-33.4171258,-70.5600457
PC55,-33.4219456,-70.5800325
PC550,-33.4164997,-70.563902
PC551,-33.4174271,-70.5677336
PC552,-33.4186095,-70.5716247
PC553,-33.4206814,-70.5761083
PC554,-33.423325,-70.5784944
PC555,-33.424305,-70.5830983
PC556,-33.4248665,-70.5854699
PC557,-33.4259544,-70.5903614
PC559,-33.441401,-70.6297715
PC56,-33.4187727,-70.5821397
PC560,-33.4394109,-70.6301714
PC563,-33.4348097,-70.6262211
PC564,-33.436337,-70.6257321
PC565,-33.4396949,-70.6248104
PC566,-33.4421787,-70.6240507
PC567,-33.4455895,-70.6230357
PC568,-33.4477971,-70.6223791
PC569,-33.4331262,-70.6235251
PC57,-33.4138736,-70.5844796
PC570,-33.4369308,-70.6223015
PC571,-33.4400569,-70.6213068
PC572,-33.4422726,-70.6204934
PC573,-33.4448102,-70.6195862
PC574,-33.4471831,-70.6188308
PC575,-33.4459773,-70.622779
PC576,-33.4429149,-70.6236754
PC577,-33.4399523,-70.6245872
PC578,-33.4369932,-70.6253824
PC579,-33.4342553,-70.6262229
PC58,-33.4106978,-70.5860579
PC580,-33.4471124,-70.6284619
PC581,-33.4447541,-70.6289923
PC582,-33.4298276,-70.5828113
PC583,-33.4284039,-70.5797187
PC584,-33.4271481,-70.578332
PC585,-33.4157409,-70.583143
PC586,-33.4132392,-70.5816959
PC588,-33.360875,-70.5089038
PC589,-33.3577348,-70.5099816
PC59,-33.4083316,-70.5871016
PC590,-33.3532678,-70.5107
PC591,-33.3538348,-70.504731
PC592,-33.3559436,-70.5036772
PC593,-33.3561083,-70.5009861
PC594,-33.357703,-70.5010873
PC595,-33.3589756,-70.5004231
PC596,-33.3564258,-70.4997593
PC597,-33.3559833,-70.5008591
PC598,-33.3553892,-70.5019197
PC599,-33.3553443,-70.5026427
PC6,-33.4338384,-70.6088123
PC60,-33.4055285,-70.5860441
PC602,-33.3554243,-70.5020453
PC603,-33.3566895,-70.5030092
PC604,-33.3558722,-70.5035418
PC605,-33.3534351,-70.5044494
PC609,-33.3649608,-70.4961139
PC61,-33.4023861,-70.5865715
PC610,-33.3660232,-70.4977254
PC611,-33.3672921,-70.499919
PC612,-33.3683139,-70.5020619
PC613,-33.3693618,-70.5043139
PC614,-33.3701403,-70.5084437
PC615,-33.3707342,-70.5121394
PC616,-33.3718808,-70.5158841
PC617,-33.4130029,-70.5818258
PC618,-33.4310128,-70.5853526
PC619,-33.3535364,-70.5075741
PC62,-33.3991474,-70.5874533
PC620,-33.410587,-70.5743695
PC621,-33.3960087,-70.5055551
PC622,-33.4009358,-70.5065369
PC623,-33.4012966,-70.5096896
PC624,-33.3998535,-70.5100324
PC626,-33.4013422,-70.5226228
PC627,-33.4008601,-70.5287003
PC628,-33.4009452,-70.5293096
PC629,-33.4013881,-70.5231768
PC630,-33.4015442,-70.5199314
PC633,-33.3999588,-70.5103264
PC634,-33.4018238,-70.5101591
PC635,-33.4012098,-70.5067537
PC636,-33.3998892,-70.5064614
PC637,-33.3966504,-70.5060546
PC64,-33.3945036,-70.5900778
PC641,-33.400271,-70.5979586
PC644,-33.3909818,-70.5912999
PC645,-33.3887931,-70.5894157
PC646,-33.3902872,-70.5868545
PC648,-33.3927178,-70.5815072
PC649,-33.387416,-70.5766465
PC65,-33.3925054,-70.5922273
PC650,-33.3908255,-70.5794232
PC651,-33.3890492,-70.5779713
PC652,-33.3850353,-70.5787338
PC653,-33.3814782,-70.5775265
PC654,-33.379458,-70.571404
PC655,-33.3792422,-70.5551473
PC656,-33.3815079,-70.5527755
PC657,-33.383544,-70.5513764
PC658,-33.3861656,-70.550075
PC659,-33.3874501,-70.54947
PC66,-33.3925676,-70.5931624
PC660,-33.3918431,-70.5474426
PC661,-33.3938917,-70.5459141
PC662,-33.4101282,-70.5419751
PC663,-33.4128774,-70.5409245
PC664,-33.4161904,-70.539201
PC665,-33.4205303,-70.5379464
PC666,-33.4250601,-70.5297322
PC667,-33.4269237,-70.5297613
PC668,-33.4270569,-70.5317709
PC669,-33.4270442,-70.5342735
PC67,-33.3945232,-70.5907446
PC670,-33.4270667,-70.5381837
PC671,-33.4262626,-70.5383915
PC672,-33.4252581,-70.5381837
PC674,-33.4228617,-70.5377418
PC675,-33.421004,-70.5376547
PC676,-33.4187751,-70.5379462
PC677,-33.4166821,-70.538702
PC678,-33.4133675,-70.5403606
PC679,-33.4094852,-70.5420625
PC68,-33.3968634,-70.5889772
PC680,-33.3875888,-70.5491394
PC681,-33.3839869,-70.5508909
PC682,-33.3818599,-70.5523652
PC683,-33.379034,-70.5552762
PC684,-33.378505,-70.56874
PC685,-33.3828644,-70.5801224
PC686,-33.3851194,-70.5788424
PC687,-33.38862,-70.5778028
PC688,-33.3907467,-70.5795403
PC689,-33.3925936,-70.581005
PC69,-33.3985833,-70.5881844
PC690,-33.3918918,-70.582833
PC691,-33.3903855,-70.5864752
PC692,-33.3890034,-70.5897511
PC693,-33.3907212,-70.5912194
PC694,-33.3921748,-70.5924874
PC699,-33.4238834,-70.581051
PC7,-33.4360525,-70.6082067
PC70,-33.4018897,-70.5872491
PC700,-33.4281448,-70.5946127
PC701,-33.4287585,-70.5974456
PC702,-33.4292904,-70.5997414
PC703,-33.4298481,-70.6025093
PC704,-33.4302843,-70.6043927
PC705,-33.4306984,-70.6062546
PC706,-33.4313127,-70.6092356
PC707,-33.4319194,-70.6118712
PC708,-33.4325952,-70.6153746
PC709,-33.4336518,-70.6192779
PC71,-33.4063808,-70.5870073
PC710,-33.4305003,-70.6216467
PC711,-33.4274988,-70.613872
PC712,-33.4288716,-70.6107187
PC713,-33.4281126,-70.6077848
PC714,-33.4276649,-70.6057278
PC715,-33.4272296,-70.6037277
PC716,-33.426446,-70.6000725
PC717,-33.4257811,-70.5972459
PC718,-33.4247795,-70.5934079
PC72,-33.4103398,-70.5868586
PC720,-33.3645793,-70.5042958
PC721,-33.3642003,-70.5011874
PC722,-33.3639736,-70.4994767
PC723,-33.3980545,-70.5460903
PC724,-33.4003114,-70.5475486
PC725,-33.4023359,-70.5488208
PC726,-33.4048093,-70.5501586
PC727,-33.4079017,-70.5516786
PC728,-33.4294825,-70.5541834
PC729,-33.4051978,-70.5501531
PC73,-33.4116179,-70.5862458
PC730,-33.4027401,-70.5488615
PC731,-33.4007027,-70.547666
PC732,-33.3975403,-70.5455761
PC733,-33.3638601,-70.4992748
PC735,-33.3644768,-70.5038496
PC736,-33.3644281,-70.5071106
PC738,-33.4188963,-70.6008795
PC74,-33.4146022,-70.5848641
PC740,-33.3849973,-70.5933433
PC741,-33.3824761,-70.5901383
PC742,-33.3798359,-70.5829055
PC744,-33.3788191,-70.5761798
PC745,-33.3801349,-70.5704313
PC746,-33.3813236,-70.571544
PC747,-33.3840023,-70.5736818
PC748,-33.3867265,-70.5762072
PC75,-33.4181143,-70.583113
PC750,-33.3880471,-70.5754608
PC751,-33.3898728,-70.5734119
PC752,-33.410937,-70.5667097
PC753,-33.3899163,-70.5732172
PC754,-33.3889397,-70.5743082
PC755,-33.3873596,-70.5760984
PC756,-33.38428,-70.5737114
PC757,-33.3817224,-70.571485
PC758,-33.3798256,-70.5699767
PC759,-33.3770545,-70.5704123
PC76,-33.4216431,-70.5809505
PC760,-33.3785495,-70.5757463
PC761,-33.3792173,-70.5792158
PC762,-33.3796647,-70.5828553
PC763,-33.3830394,-70.5911012
PC764,-33.3847209,-70.5934301
PC765,-33.3345728,-70.5538773
PC766,-33.3380439,-70.5541131
PC767,-33.3406951,-70.5541907
PC768,-33.3435159,-70.5518176
PC769,-33.343433,-70.5458401
PC77,-33.4232861,-70.5797066
PC770,-33.3445668,-70.5444401
PC771,-33.346762,-70.5432919
PC772,-33.3482003,-70.5426458
PC773,-33.3505813,-70.541464
PC774,-33.3552133,-70.5403133
PC775,-33.355301,-70.5349417
PC776,-33.3549552,-70.5324816
PC777,-33.3544336,-70.5261103
PC778,-33.3529687,-70.5190778
PC779,-33.3548421,-70.5180117
PC78,-33.4258422,-70.5772429
PC780,-33.3588546,-70.5173321
PC781,-33.3620267,-70.5154977
PC782,-33.364107,-70.5147442
PC786,-33.3532731,-70.5227728
PC787,-33.3535973,-70.5250275
PC788,-33.3546422,-70.531927
PC789,-33.3553278,-70.5363819
PC79,-33.4279486,-70.5754881
PC790,-33.3545954,-70.5393063
PC791,-33.3508773,-70.5409715
PC792,-33.34827,-70.5423319
PC793,-33.3449914,-70.5437214
PC794,-33.3434715,-70.5486978
PC795,-33.3434717,-70.5513075
PC798,-33.334606,-70.5534923
PC799,-33.3305782,-70.5198952
PC8,-33.4380887,-70.607619
PC80,-33.4308925,-70.5749712
PC800,-33.3327066,-70.5202676
PC801,-33.3400085,-70.5212917
PC802,-33.3414705,-70.5215035
PC803,-33.345524,-70.5219432
PC804,-33.3475138,-70.5223343
PC805,-33.3493214,-70.5206781
PC806,-33.3526111,-70.5187511
PC807,-33.3754026,-70.5092181
PC808,-33.3786481,-70.5070726
PC809,-33.3795378,-70.508487
PC810,-33.3804368,-70.5106414
PC811,-33.3829069,-70.5071987
PC812,-33.3830307,-70.5066265
PC813,-33.3856826,-70.5025664
PC814,-33.3875459,-70.5012592
PC815,-33.3903123,-70.5001682
PC816,-33.3923136,-70.5036316
PC817,-33.395576,-70.5060159
PC818,-33.4033064,-70.5132233
PC819,-33.4041924,-70.5140399
PC82,-33.4488786,-70.6317669
PC820,-33.4055793,-70.5160206
PC821,-33.4063639,-70.5178791
PC822,-33.4073441,-70.5201246
PC823,-33.4120682,-70.525423
PC824,-33.4135224,-70.529324
PC825,-33.4138988,-70.5298357
PC826,-33.4161779,-70.529605
PC829,-33.4124319,-70.5254349
PC830,-33.4090729,-70.5235894
PC831,-33.4076059,-70.5203914
PC832,-33.4067595,-70.5181504
PC833,-33.4060877,-70.516656
PC834,-33.4045845,-70.5142491
PC835,-33.4030595,-70.513038
PC836,-33.3930135,-70.5038086
PC837,-33.3907292,-70.4999927
PC838,-33.386305,-70.5015192
PC84,-33.443708,-70.6333036
PC840,-33.3809379,-70.5121459
PC841,-33.3794459,-70.513394
PC842,-33.3778923,-70.5141739
PC843,-33.3750539,-70.5159272
PC844,-33.3731485,-70.5172458
PC845,-33.3531722,-70.5183223
PC846,-33.3505486,-70.519457
PC847,-33.3485112,-70.5212178
PC848,-33.3457837,-70.5218091
PC849,-33.3421721,-70.5212675
PC850,-33.3403956,-70.5210329
PC851,-33.3332778,-70.5199999
